nume,pret,sortimente,Date,RobotName,RobotVersion,Sortiment,Post cheltuieli
Smirnoff Ice premix 0.275l,6.87 Lei/buc 24.98 litru,Bauturi alcoolice,20170803,cora,v1,,
Balantine's whisky 0.7l,62.28 Lei/buc 88.97 litru,Bauturi alcoolice,20170803,cora,v1,,
Bautura spirtoasa Drobeta Extra Fin 0.5L,14.66 Lei/buc 29.32 litru,Bauturi alcoolice,20170803,cora,v1,,
Johnnie Walker Whisky Red Naked 1L,72.59 Lei/buc 72.59 litru,Bauturi alcoolice,20170803,cora,v1,,
McCoy whisky 0.7L,27.69 Lei/buc 39.56 litru,Bauturi alcoolice,20170803,cora,v1,,
Vodca Stalinskaya 0.7L,36.49 Lei/buc 52.13 litru,Bauturi alcoolice,20170803,cora,v1,,
Vodka Absolut Blue 0.5L,35.58 Lei/buc 71.16 litru,Bauturi alcoolice,20170803,cora,v1,44739,447
Angelli lichior 1l,26.57 Lei/buc 26.57 litru,Bauturi alcoolice,20170803,cora,v1,15605,156
Vermut Garrone Bianco 1L,27.57 Lei/buc 27.57 litru,Bauturi alcoolice,20170803,cora,v1,,
Wembley Dry Gin 1L,57.71 Lei/buc 57.71 litru,Bauturi alcoolice,20170803,cora,v1,,
Metaxa Brandy 5* 0.5l,32.16 Lei/buc 64.32 litru,Bauturi alcoolice,20170803,cora,v1,,
Sheridan s lichior 0.7l,90.29 Lei/buc 128.99 litru,Bauturi alcoolice,20170803,cora,v1,,
Jagermeister Herbal lichior 0.7l,55.87 Lei/buc 79.81 litru,Bauturi alcoolice,20170803,cora,v1,,
Wembley Dry Gin 0.5L,31.77 Lei/buc 63.54 litru,Bauturi alcoolice,20170803,cora,v1,,
Whisky Teacher's + 2 pahare 0.7L,54.09 Lei/buc 77.27 litru,Bauturi alcoolice,20170803,cora,v1,,
"Piper's Clan 40% 0,7L",30.43 Lei/buc 43.47 litru,Bauturi alcoolice,20170803,cora,v1,,
Rom Havana Club Anejo Especial 0.7L,64.76 Lei/buc 92.51 litru,Bauturi alcoolice,20170803,cora,v1,,
Bautura spirtoasa Polar 0.5L,14.99 Lei/buc 29.98 litru,Bauturi alcoolice,20170803,cora,v1,,
Wembley London gin 0.7l,40.14 Lei/buc 57.34 litru,Bauturi alcoolice,20170803,cora,v1,,
Vodka Stalinskaya 1.75L,80.35 Lei/buc 45.91 litru,Bauturi alcoolice,20170803,cora,v1,,
Dry Gin Beefeater London 0.7L,52.52 Lei/buc 75.03 litru,Bauturi alcoolice,20170803,cora,v1,,
Jidvei Vinars 0.7l,68.89 Lei/buc 98.41 litru,Bauturi alcoolice,20170803,cora,v1,,
Lichior de visine Florentino 0.5L,11.26 Lei/buc 22.52 litru,Bauturi alcoolice,20170803,cora,v1,,
Kreskova vodca 1l,34.07 Lei/buc 34.07 litru,Bauturi alcoolice,20170803,cora,v1,,
Finlandia Vodka 700ml,45.93 Lei/buc 65.61 litru,Bauturi alcoolice,20170803,cora,v1,,
Bautura spirtoasa Alexandrion 7* 0.7L,51.46 Lei/buc 73.51 litru,Bauturi alcoolice,20170803,cora,v1,,
Jidvei Vinars 700ml,67.29 Lei/buc 96.13 litru,Bauturi alcoolice,20170803,cora,v1,,
Bautura spirtoasa Prodvinalco 1L,52.14 Lei/buc 52.14 litru,Bauturi alcoolice,20170803,cora,v1,,
Angelli Cherry 0.20L,7.92 Lei/buc 39.60 litru,Bauturi alcoolice,20170803,cora,v1,,
Teacher's whisky 1l,75.68 Lei/buc 75.68 litru,Bauturi alcoolice,20170803,cora,v1,,
Brancoveanu vinars 0.7l,123.13 Lei/buc 175.90 litru,Bauturi alcoolice,20170803,cora,v1,,
Garrone Bianco 0.75L,22.22 Lei/buc 29.63 litru,Bauturi alcoolice,20170803,cora,v1,,
Cocktail Music Cranberry 0.275L,6.02 Lei/buc 21.89 litru,Bauturi alcoolice,20170803,cora,v1,,
Miorita Vinars 700ml,59.56 Lei/buc 85.09 litru,Bauturi alcoolice,20170803,cora,v1,,
Chivas Regal Scotch vechi de 12 ani 0.7L,116.05 Lei/buc 165.79 litru,Bauturi alcoolice,20170803,cora,v1,,
Vermut alb Zarea 1L,22.71 Lei/buc 22.71 litru,Bauturi alcoolice,20170803,cora,v1,,
Lichior de plante Jagermeister 1L,74.75 Lei/buc 74.75 litru,Bauturi alcoolice,20170803,cora,v1,,
Lichior de cafea Angelli 0.5L,23.86 Lei/buc 47.72 litru,Bauturi alcoolice,20170803,cora,v1,,
Lichior de tiramisu Angelli 0.5L,22.89 Lei/buc 45.78 litru,Bauturi alcoolice,20170803,cora,v1,,
Rom Captain Morgan Spiced Gold 0.7L,58.12 Lei/buc 83.03 litru,Bauturi alcoolice,20170803,cora,v1,,
"Rieni Tarie De Bihor 0.5L 37,5%Alc",16.93 Lei/buc 33.86 litru,Bauturi alcoolice,20170803,cora,v1,,
Teacher's whisky 0.7l,49.22 Lei/buc 70.31 litru,Bauturi alcoolice,20170803,cora,v1,,
Brandy Passion 0.5L,22.18 Lei/buc 44.36 litru,Bauturi alcoolice,20170803,cora,v1,,
Tarie de Bihor Rieni 500ml,16.93 Lei/buc 33.86 litru,Bauturi alcoolice,20170803,cora,v1,,
Cinzano Bianco Vermut 1L,36.61 Lei/buc 36.61 litru,Bauturi alcoolice,20170803,cora,v1,,
Ballantine's Finest Scotch Whisky 700ml,61.49 Lei/buc 87.84 litru,Bauturi alcoolice,20170803,cora,v1,,
Metaxa Brandy 7 Stele 700ml,73.05 Lei/buc 104.36 litru,Bauturi alcoolice,20170803,cora,v1,,
Lichior de ciocolata Angelli 0.5L,22.71 Lei/buc 45.42 litru,Bauturi alcoolice,20170803,cora,v1,,
Metaxa Brandy 0.7L,48.38 Lei/buc 69.11 litru,Bauturi alcoolice,20170803,cora,v1,,
Chivas Regal Whisky vechi de 12 ani 0.7L,116.05 Lei/buc 165.79 litru,Bauturi alcoolice,20170803,cora,v1,,
Lichior de visine Visinata Vox Maris 0.7L,21.76 Lei/buc 31.09 litru,Bauturi alcoolice,20170803,cora,v1,,
Crema cu aroma de Whisky Vox Maris 0.5L,13.61 Lei/buc 27.22 litru,Bauturi alcoolice,20170803,cora,v1,,
Lichior de ciocolata Florentino 0.5L,11.93 Lei/buc 23.86 litru,Bauturi alcoolice,20170803,cora,v1,,
Martini vermut 1l,47.44 Lei/buc 47.44 litru,Bauturi alcoolice,20170803,cora,v1,,
Cocktail Music Orange 0.275L,6.02 Lei/buc 21.89 litru,Bauturi alcoolice,20170803,cora,v1,,
Bautura spirtoasa Alexandrion 7* 0.5L,38.98 Lei/buc 77.96 litru,Bauturi alcoolice,20170803,cora,v1,,
Jameson Whisky 0.7L,63.60 Lei/buc 90.86 litru,Bauturi alcoolice,20170803,cora,v1,,
Glenfiddich Whisky vechi de 12 ani 0.7l,137.24 Lei/buc 196.06 litru,Bauturi alcoolice,20170803,cora,v1,,
Finlandia vodca 1l,60.33 Lei/buc 60.33 litru,Bauturi alcoolice,20170803,cora,v1,,
Bautura spirtoasa Saniuta 0.5L,13.70 Lei/buc 27.40 litru,Bauturi alcoolice,20170803,cora,v1,,
Cuerpo Cocktail Mojito Mix 0.75L,33.47 Lei/buc 44.63 litru,Bauturi alcoolice,20170803,cora,v1,,
Vodka Stolichnaya 0.5L,34.03 Lei/buc 68.06 litru,Bauturi alcoolice,20170803,cora,v1,,
Rom Havana Club Anejo 3 Anos 0.7L,61.51 Lei/buc 87.87 litru,Bauturi alcoolice,20170803,cora,v1,,
Mionetto Il Ugo 0.75L,27.25 Lei/buc 36.33 litru,Bauturi alcoolice,20170803,cora,v1,,
Lichior Honey Jack Daniel's Tennessee 0.7L,79.99 Lei/buc 114.27 litru,Bauturi alcoolice,20170803,cora,v1,,
Zarea Royal lichior crema de Whisky 0.5L,22.37 Lei/buc 44.74 litru,Bauturi alcoolice,20170803,cora,v1,,
Caribica White rom alb 0.7L,24.55 Lei/buc 35.07 litru,Bauturi alcoolice,20170803,cora,v1,,
Whisky Bourbon Jim Beam White 1L,83.20 Lei/buc 83.20 litru,Bauturi alcoolice,20170803,cora,v1,,
Whisky Johnnie Walker Red Label + 2 pahare 0.7L,63.66 Lei/buc 90.94 litru,Bauturi alcoolice,20170803,cora,v1,,
Angelli Lichior Afine 1L,26.43 Lei/buc 26.43 litru,Bauturi alcoolice,20170803,cora,v1,,
Lichior Garrone Limoncello 0.7L,29.44 Lei/buc 42.06 litru,Bauturi alcoolice,20170803,cora,v1,,
Rose Mary Lichior Cirese 1L,23.08 Lei/buc 23.08 litru,Bauturi alcoolice,20170803,cora,v1,,
Jagdtraum lichior din plante 0.7L,25.47 Lei/buc 36.39 litru,Bauturi alcoolice,20170803,cora,v1,,
Dry Gin Gordon's 0.7L,56.25 Lei/buc 80.36 litru,Bauturi alcoolice,20170803,cora,v1,,
Bautura cu suc de portocale Bacardi Breezer 4x275ml,36.28 Lei/buc 32.98 litru,Bauturi alcoolice,20170803,cora,v1,,
Caribbean Twist Pinacolada 0.7L,12.75 Lei/buc 18.21 litru,Bauturi alcoolice,20170803,cora,v1,,
Vodka Tazovsky 1L,47.28 Lei/buc 47.28 litru,Bauturi alcoolice,20170803,cora,v1,,
Angelli Pesca 0.2L,4.99 Lei/buc 24.95 litru,Bauturi alcoolice,20170803,cora,v1,,
Bautura spirtoasa Ballantine's Brasil 0.7L,51.65 Lei/buc 73.79 litru,Bauturi alcoolice,20170803,cora,v1,,
Bacardi superior rom 0.7l,62.22 Lei/buc 88.89 litru,Bauturi alcoolice,20170803,cora,v1,,
Vinars Miorita XO Romania 0.7L,95.15 Lei/buc 135.93 litru,Bauturi alcoolice,20170803,cora,v1,,
Vodka Tazovsky 0.7L,32.66 Lei/buc 46.66 litru,Bauturi alcoolice,20170803,cora,v1,,
Whiskey Jameson 1L,87.69 Lei/buc 87.69 litru,Bauturi alcoolice,20170803,cora,v1,,
Caribica Gold rom 0.7L,24.55 Lei/buc 35.07 litru,Bauturi alcoolice,20170803,cora,v1,,
Innocentia tamaioasa rom dulce 0.75l,16.73 Lei/buc 22.31 litru,Bauturi alcoolice,20170803,cora,v1,,
Jack Daniel's Whiskey 500ml,64.93 Lei/buc 129.86 litru,Bauturi alcoolice,20170803,cora,v1,,
Baileys crema 0.7l,70.17 Lei/buc 100.24 litru,Bauturi alcoolice,20170803,cora,v1,,
Hennessy Coniac Very Speciqal 0.7L,156.31 Lei/buc 223.30 litru,Bauturi alcoolice,20170803,cora,v1,,
Jim Beam Bourbon 0.7l,56.47 Lei/buc 80.67 litru,Bauturi alcoolice,20170803,cora,v1,,
Zarea Royal Cream Chocolate lichior 0.5L,22.28 Lei/buc 44.56 litru,Bauturi alcoolice,20170803,cora,v1,,
Belenkaya vodka Gold 0.5L,26.84 Lei/buc 53.68 litru,Bauturi alcoolice,20170803,cora,v1,,
Chivas Regal Scotch vechi de 12 ani 0.7L,121.93 Lei/buc 174.19 litru,Bauturi alcoolice,20170803,cora,v1,,
Vodka Wyborowa 0.7L,36.08 Lei/buc 51.54 litru,Bauturi alcoolice,20170803,cora,v1,,
Angelli Vermut Bianco 1L,25.87 Lei/buc 25.87 litru,Bauturi alcoolice,20170803,cora,v1,,
Dry Gin Beefeater London 1L,82.58 Lei/buc 82.58 litru,Bauturi alcoolice,20170803,cora,v1,,
Garrone Lichior Cirese 1L,27.27 Lei/buc 27.27 litru,Bauturi alcoolice,20170803,cora,v1,,
Bacardi rom 40% 0.7L,107.95 Lei/buc 154.21 litru,Bauturi alcoolice,20170803,cora,v1,,
Vodka Stolichnaya 0.7L,45.74 Lei/buc 65.34 litru,Bauturi alcoolice,20170803,cora,v1,,
Czar Peter vodka Premium 1L,30.14 Lei/buc 30.14 litru,Bauturi alcoolice,20170803,cora,v1,,
Holiday Cream Liqueur crema de whiskey 0.7L,21.81 Lei/buc 31.16 litru,Bauturi alcoolice,20170803,cora,v1,,
Grant's whisky 0.7l,59.07 Lei/buc 84.39 litru,Bauturi alcoolice,20170803,cora,v1,,
Whisky Johnnie Walker Black Label 0.7L,109.36 Lei/buc 156.23 litru,Bauturi alcoolice,20170803,cora,v1,,
Carolans Crema cu miere 0.7l,67.10 Lei/buc 95.86 litru,Bauturi alcoolice,20170803,cora,v1,,
Angelli Lichior Fragola 1L,25.95 Lei/buc 25.95 litru,Bauturi alcoolice,20170803,cora,v1,,
Vat 69 Whisky 0.7L,45.19 Lei/buc 64.56 litru,Bauturi alcoolice,20170803,cora,v1,,
Cinzano Rosso Vermut 1L,36.78 Lei/buc 36.78 litru,Bauturi alcoolice,20170803,cora,v1,,
Martini Rosso 1L 15%,47.44 Lei/buc 47.44 litru,Bauturi alcoolice,20170803,cora,v1,,
Rom Havana Club Anejo 7 Anos 0.7L,113.79 Lei/buc 162.56 litru,Bauturi alcoolice,20170803,cora,v1,,
Zarea Royal Cream Cappuccino lichior 0.5L,21.88 Lei/buc 43.76 litru,Bauturi alcoolice,20170803,cora,v1,,
Grant's Cask Edition whisky 0.7L,67.10 Lei/buc 95.86 litru,Bauturi alcoolice,20170803,cora,v1,,
Palinca de Maramures din mere 0.5L,46.93 Lei/buc 93.86 litru,Bauturi alcoolice,20170803,cora,v1,,
Whisky 12 ani Chivas Regal 1L,159.51 Lei/buc 159.51 litru,Bauturi alcoolice,20170803,cora,v1,,
Amaretto di Saronno lichior 0.7l,73.01 Lei/buc 104.30 litru,Bauturi alcoolice,20170803,cora,v1,,
De Kuyper lichior triple sec 0.7L,65.03 Lei/buc 92.90 litru,Bauturi alcoolice,20170803,cora,v1,,
Coniac Courvoisier Very Special 0.7L,136.64 Lei/buc 195.20 litru,Bauturi alcoolice,20170803,cora,v1,,
Gentleman Jack Whisky 0.7L,120.56 Lei/buc 172.23 litru,Bauturi alcoolice,20170803,cora,v1,,
Rom Bacardi Oakheart 0.7L,57.96 Lei/buc 82.80 litru,Bauturi alcoolice,20170803,cora,v1,,
Tequila Olmeca Gold 0.7L,61.92 Lei/buc 88.46 litru,Bauturi alcoolice,20170803,cora,v1,,
Lichior Amaretto Romanzza 0.7L,37.81 Lei/buc 54.01 litru,Bauturi alcoolice,20170803,cora,v1,,
Vodca Tazovsky Premium 1.75L,77.97 Lei/buc 44.55 litru,Bauturi alcoolice,20170803,cora,v1,,
Lichior Zarea Cherry 1L,23.35 Lei/buc 23.35 litru,Bauturi alcoolice,20170803,cora,v1,,
Lichior de ciocolata cu alune Rose Mary 1L,34.21 Lei/buc 34.21 litru,Bauturi alcoolice,20170803,cora,v1,,
Vinars Brancoveanu 0.7L,55.52 Lei/buc 79.31 litru,Bauturi alcoolice,20170803,cora,v1,,
Lichior de visine Angelli 1L,30.75 Lei/buc 30.75 litru,Bauturi alcoolice,20170803,cora,v1,,
Pueblo Silver tequila 0.7L,32.42 Lei/buc 46.31 litru,Bauturi alcoolice,20170803,cora,v1,,
The Glenlivet Whisky vechi de 12 ani 0.7L,115.51 Lei/buc 165.01 litru,Bauturi alcoolice,20170803,cora,v1,,
Garrone Rosso 1L,27.87 Lei/buc 27.87 litru,Bauturi alcoolice,20170803,cora,v1,,
Lichior de cafea Kahlua 0.7L,67.94 Lei/buc 97.06 litru,Bauturi alcoolice,20170803,cora,v1,,
Baileys Cream Irish 0.7L+2pahare,79.21 Lei/buc,Bauturi alcoolice,20170803,cora,v1,,
Jose Cuervo Tequila Gold 700ml,59.02 Lei/buc 84.31 litru,Bauturi alcoolice,20170803,cora,v1,,
Tullamore dew whisky 0.7l,75.85 Lei/buc 108.36 litru,Bauturi alcoolice,20170803,cora,v1,,
Vodka Finlandia 1.75L,112.33 Lei/buc 64.19 litru,Bauturi alcoolice,20170803,cora,v1,,
Horinca de Maramures din prune 0.5L,56.50 Lei/buc 113.00 litru,Bauturi alcoolice,20170803,cora,v1,,
Whisky Chivas Regal 18 Years Old 0.7L,275.86 Lei/buc 394.09 litru,Bauturi alcoolice,20170803,cora,v1,,
Dimple Scotch vechi de 15 ani 0.7L,163.63 Lei/buc 233.76 litru,Bauturi alcoolice,20170803,cora,v1,,
Rom Captain Morgan 0.7L,67.87 Lei/buc 96.96 litru,Bauturi alcoolice,20170803,cora,v1,,
Angelli Lichior Fructe De Padure 1L,25.60 Lei/buc 25.60 litru,Bauturi alcoolice,20170803,cora,v1,,
J&B Jet Whisky 0.7L,115.38 Lei/buc 164.83 litru,Bauturi alcoolice,20170803,cora,v1,,
Lichior din nuca de cocos Floridajus 0.7L,43.85 Lei/buc 62.64 litru,Bauturi alcoolice,20170803,cora,v1,,
Brandy Metaxa 12* 0.7L,147.74 Lei/buc 211.06 litru,Bauturi alcoolice,20170803,cora,v1,,
Whisky J&B Rare 1.5L,120.47 Lei/buc 80.31 litru,Bauturi alcoolice,20170803,cora,v1,,
Mionetto Il Spritz 0.75L,26.88 Lei/buc 35.84 litru,Bauturi alcoolice,20170803,cora,v1,,
Angelli Fragola 0.2L,4.99 Lei/buc 24.95 litru,Bauturi alcoolice,20170803,cora,v1,,
Alexander gin distilat 0.7L,45.56 Lei/buc 65.09 litru,Bauturi alcoolice,20170803,cora,v1,,
Olmeca Tequila Blanco 0.7L,61.92 Lei/buc 92.42 litru,Bauturi alcoolice,20170803,cora,v1,,
Coniac Martell Very Special 0.7L,142.43 Lei/buc 203.47 litru,Bauturi alcoolice,20170803,cora,v1,,
Lichior Malibu Original 0.7L,55.46 Lei/buc 79.23 litru,Bauturi alcoolice,20170803,cora,v1,,
Vodka Smirnoff Red 1L,69.24 Lei/buc 69.24 litru,Bauturi alcoolice,20170803,cora,v1,,
Camino real gold tequila 0.7l,68.38 Lei/buc 97.69 litru,Bauturi alcoolice,20170803,cora,v1,,
Palinca de Chechis din mere Maramures 0.5L,60.16 Lei/buc 120.32 litru,Bauturi alcoolice,20170803,cora,v1,,
Vodka Russian Standard 0.7L,61.38 Lei/buc 87.69 litru,Bauturi alcoolice,20170803,cora,v1,,
Courvoisier 0.7l,209.45 Lei/buc 299.21 litru,Bauturi alcoolice,20170803,cora,v1,,
Lichior Saint Remy 0.7L,63.21 Lei/buc 90.30 litru,Bauturi alcoolice,20170803,cora,v1,,
Lichior de lamaie Zanin 0.5L,45.37 Lei/buc 90.74 litru,Bauturi alcoolice,20170803,cora,v1,,
Grey Goose Vodca 0.7L,173.15 Lei/buc 247.36 litru,Bauturi alcoolice,20170803,cora,v1,,
Whisky Johnnie Walker Double Black 0.7L,154.25 Lei/buc 220.36 litru,Bauturi alcoolice,20170803,cora,v1,,
Beluga Noble vodka 0.7L,205.79 Lei/buc 293.99 litru,Bauturi alcoolice,20170803,cora,v1,,
Rachiu de pere cu fruct Prodvinalco 0.7L,117.96 Lei/buc 168.51 litru,Bauturi alcoolice,20170803,cora,v1,15503,155
Tuica Vlad 0.7L,55.35 Lei/buc 79.07 litru,Bauturi alcoolice,20170803,cora,v1,,
Royal Salute Scotch vechi de 21 ani 0.7L,551.75 Lei/buc 788.21 litru,Bauturi alcoolice,20170803,cora,v1,,
Bacardi Breezer cu lime 4x0.275L,38.68 Lei/buc 35.16 litru,Bauturi alcoolice,20170803,cora,v1,,
Whisky Teacher's 0.7L,57.49 Lei/buc 82.13 litru,Bauturi alcoolice,20170803,cora,v1,,
Glenfiddich whisky 0.7L,295.57 Lei/buc 422.24 litru,Bauturi alcoolice,20170803,cora,v1,,
DANNOFF VODCA 0.7L,38.51 Lei/buc 55.01 litru,Bauturi alcoolice,20170803,cora,v1,,
Match point Chibrituri 10buc,1.13 Lei/buc,Tutun,20170803,cora,v1,,
Pall Mall Extra Cut Black,15.50 Lei/buc,Tutun,20170803,cora,v1,,
Kent Deluxe 100's,16.50 Lei/buc,Tutun,20170803,cora,v1,,
Kent Blue,16.50 Lei/buc,Tutun,20170803,cora,v1,,
Pall Mall Extra Cut Blue,15.50 Lei/buc,Tutun,20170803,cora,v1,,
KENT Core Blue 94`s,16.50 Lei/buc,Tutun,20170803,cora,v1,,
The Tower Chibrituri 3buc,2.80 Lei/buc,Tutun,20170803,cora,v1,26708,267
Dunhill Fine Cut Blue,17.50 Lei/buc,Tutun,20170803,cora,v1,,
Pall Mall Blue superslims,15.50 Lei/buc,Tutun,20170803,cora,v1,,
Winston Blue 100,15.50 Lei/buc,Tutun,20170803,cora,v1,,
Sobranie White superslims,17.50 Lei/buc,Tutun,20170803,cora,v1,,
Dunhill Fine Cut Blonde blend,17.50 Lei/buc,Tutun,20170803,cora,v1,,
Winston Silver superslims,15.50 Lei/buc,Tutun,20170803,cora,v1,,
Pall Mall Orange superslims,15.50 Lei/buc,Tutun,20170803,cora,v1,,
L&M Red Label 100,15.00 Lei/buc,Tutun,20170803,cora,v1,,
Marlboro Red,16.50 Lei/buc,Tutun,20170803,cora,v1,,
Kent Silver,16.50 Lei/buc,Tutun,20170803,cora,v1,,
Winston Blue superslims,15.50 Lei/buc,Tutun,20170803,cora,v1,,
Pall Mall Extra Cut Click on blue,15.50 Lei/buc,Tutun,20170803,cora,v1,,
Winston Blue,15.50 Lei/buc,Tutun,20170803,cora,v1,,
Vogue Lilas,17.00 Lei/buc,Tutun,20170803,cora,v1,,
Viceroy Red 100s,15.00 Lei/buc,Tutun,20170803,cora,v1,,
Pall Mall Extra Cut White,15.50 Lei/buc,Tutun,20170803,cora,v1,,
Kent Nanotek 2.0 White,16.50 Lei/buc,Tutun,20170803,cora,v1,30010,300
Dunhill Fine Cut Swiss blend,17.50 Lei/buc,Tutun,20170803,cora,v1,,
L&M Red Label KS,15.00 Lei/buc,Tutun,20170803,cora,v1,,
KENT Core Silver 94`s,16.50 Lei/buc,Tutun,20170803,cora,v1,,
Winchester Rosu 100s,15.00 Lei/buc,Tutun,20170803,cora,v1,,
Pall Mall Blue,15.50 Lei/buc,Tutun,20170803,cora,v1,,
Pall Mall Extra Cut Click On Black,15.50 Lei/buc,Tutun,20170803,cora,v1,,
Marlboro Red 100s,16.50 Lei/buc,Tutun,20170803,cora,v1,,
Davidoff Gold Slims,17.00 Lei/buc,Tutun,20170803,cora,v1,,
Pall Mall Green superslims,15.50 Lei/buc,Tutun,20170803,cora,v1,,
Winston Classic 20Tigarete,15.50 Lei/buc,Tutun,20170803,cora,v1,,
Rothmans King Size,16.50 Lei/buc,Tutun,20170803,cora,v1,,
Marlboro Gold Fine Touch 20Tigarete,16.00 Lei/buc,Tutun,20170803,cora,v1,,
Vogue Blue,17.00 Lei/buc,Tutun,20170803,cora,v1,,
Bic bricheta,2.92 Lei/buc,Tutun,20170803,cora,v1,,
Viceroy Red,15.00 Lei/buc,Tutun,20170803,cora,v1,30009,300
Glamour Azure 20Tigarete,16.50 Lei/buc,Tutun,20170803,cora,v1,,
Bic bricheta,3.43 Lei/buc,Tutun,20170803,cora,v1,,
Vogue Clic Menthe,17.00 Lei/buc,Tutun,20170803,cora,v1,,
Davidoff Gold,17.00 Lei/buc,Tutun,20170803,cora,v1,,
Bricheta Bic,3.65 Lei/buc,Tutun,20170803,cora,v1,,
Marlboro Gold Touch,16.00 Lei/buc,Tutun,20170803,cora,v1,,
Bic bricheta Mini,3.15 Lei/buc,Tutun,20170803,cora,v1,,
Marlboro Gold,16.50 Lei/buc,Tutun,20170803,cora,v1,,
Marlboro Touch Caps DSP,16.00 Lei/buc,Tutun,20170803,cora,v1,,
Virginias Menthol,16.00 Lei/buc,Tutun,20170803,cora,v1,,
Marlboro Touch XL 7mg,16.00 Lei/buc,Tutun,20170803,cora,v1,,
OCB foite standard 70mm 50buc,0.85 Lei/buc,Tutun,20170803,cora,v1,,
Kent Nanotek Silver,16.50 Lei/buc,Tutun,20170803,cora,v1,,
Kent Iswitch,16.50 Lei/buc,Tutun,20170803,cora,v1,,
Chesterfield Tutun Blue,30.00 Lei/buc,Tutun,20170803,cora,v1,,
Winchester Rosu,15.00 Lei/buc,Tutun,20170803,cora,v1,30008,300
Chesterfield Black 100S,15.00 Lei/buc,Tutun,20170803,cora,v1,,
Kent Core Black 94`s,16.50 Lei/buc,Tutun,20170803,cora,v1,,
Chesterfield tutun True Blue,30.00 Lei/buc,Tutun,20170803,cora,v1,,
OCB Foite Standard Blue 70mm,0.82 Lei/buc,Tutun,20170803,cora,v1,,
Davidoff Rose Superslims,16.50 Lei/buc,Tutun,20170803,cora,v1,,
Lucky Strike Original Red,16.50 Lei/buc,Tutun,20170803,cora,v1,,
Sobranie Superslims Black,17.50 Lei/buc,Tutun,20170803,cora,v1,,
Davidoff Classic,17.00 Lei/buc,Tutun,20170803,cora,v1,,
Camel filters,16.00 Lei/buc,Tutun,20170803,cora,v1,,
SMK filtre slim 450buc,6.53 Lei/buc,Tutun,20170803,cora,v1,,
Marlboro Gold 100s,16.50 Lei/buc,Tutun,20170803,cora,v1,,
Winston Silver,15.50 Lei/buc,Tutun,20170803,cora,v1,,
Winston Classic Pachet,15.50 Lei/buc,Tutun,20170803,cora,v1,,
Marlboro Fine Touch XL,16.00 Lei/buc,Tutun,20170803,cora,v1,,
Vogue Clic Bleue,17.00 Lei/buc,Tutun,20170803,cora,v1,,
Sobranie Superslims Pink,17.50 Lei/buc,Tutun,20170803,cora,v1,,
Chesterfield Blue 100S,15.00 Lei/buc,Tutun,20170803,cora,v1,,
Marlboro Filter Plus 100S,16.50 Lei/buc,Tutun,20170803,cora,v1,,
Glamour Lilac,16.50 Lei/buc,Tutun,20170803,cora,v1,,
Malboro Filter Plus,16.50 Lei/buc,Tutun,20170803,cora,v1,30011,300
Parliament Reserve Slims 100S,17.50 Lei/buc,Tutun,20170803,cora,v1,,
Parliament Aqua Blue 100S 20Tigarete,17.50 Lei/buc,Tutun,20170803,cora,v1,,
Glamour Mentol 20 tigarete,16.50 Lei/buc,Tutun,20170803,cora,v1,,
Dunhill Fs Signature Blend,17.50 Lei/buc,Tutun,20170803,cora,v1,,
VirginiaS Violet 20Tigarete,16.00 Lei/buc,Tutun,20170803,cora,v1,30012,300
Davidoff Violet Superslims,16.50 Lei/buc,Tutun,20170803,cora,v1,,
Abadie tuburi tigari 300buc,8.80 Lei/buc,Tutun,20170803,cora,v1,,
Chesterfield Caps,15.00 Lei/buc,Tutun,20170803,cora,v1,,
Vogue La Cigarette Menthe Eclat,17.00 Lei/buc,Tutun,20170803,cora,v1,,
L&M tigari Black Label 100's,15.00 Lei/buc,Tutun,20170803,cora,v1,,
OCB filtre Long Slim 6mmx2cm,3.58 Lei/buc,Tutun,20170803,cora,v1,,
Toscano Classico Tigari Foi 5Buc,28.59 Lei/buc,Tutun,20170803,cora,v1,,
Winston Super Slims Fresh Menthol 20Tigarete,15.50 Lei/buc,Tutun,20170803,cora,v1,,
VirginiaS Premium 20Tigarete,16.00 Lei/buc,Tutun,20170803,cora,v1,,
"OCB Filtre Standard/Regular 7,5mm 100Buc",3.70 Lei/buc,Tutun,20170803,cora,v1,,
Sobraine SuperSlims Menthol,17.50 Lei/buc,Tutun,20170803,cora,v1,,
Parliament Aqua Blue 20Tigarete,17.50 Lei/buc,Tutun,20170803,cora,v1,,
Lucky Strike Original Blue 20Tigarete,16.50 Lei/buc,Tutun,20170803,cora,v1,,
Marlboro Filter Plus Extra,16.50 Lei/buc,Tutun,20170803,cora,v1,,
Davidoff Blue Slims,17.00 Lei/buc,Tutun,20170803,cora,v1,,
Camel Blue Pachet,16.00 Lei/buc,Tutun,20170803,cora,v1,30013,300
Sobraine Black 20Tigarete KS,17.50 Lei/buc,Tutun,20170803,cora,v1,,
Bali Nature Tutun 35G cu Foite,32.29 Lei/buc,Tutun,20170803,cora,v1,,
Halfzwar Bali White tutun 40g,36.85 Lei/buc,Tutun,20170803,cora,v1,,
Davidoff Blue,17.00 Lei/buc,Tutun,20170803,cora,v1,,
Parliament Super Slims Menthol,17.50 Lei/buc,Tutun,20170803,cora,v1,,
Dunhill Fs Refined Blend,17.50 Lei/buc,Tutun,20170803,cora,v1,,
